company_id,company_name,financial_year,cfo,cfi,cff,cfo_sign,cfi_sign,cff_sign,pattern_label,cfo_quality,free_cash_flow,capex_intensity
119551,Fund 119551,202410,2156.03,-10780.15,-5390.08,+,-,-,Shareholder Returns,High Quality,-8624.12,10.0
119551,Fund 119551,202411,2166.96,-10834.81,-5417.41,+,-,-,Shareholder Returns,High Quality,-8667.85,10.0
119551,Fund 119551,202412,2048.52,-10242.61,-5121.31,+,-,-,Shareholder Returns,High Quality,-8194.09,10.0
119551,Fund 119551,202501,3000000.0,-15000000.0,-7500000.0,+,-,-,Shareholder Returns,High Quality,-12000000.0,10.0
119551,Fund 119551,202502,2069.08,-10345.42,-5172.71,+,-,-,Shareholder Returns,High Quality,-8276.34,10.0
119551,Fund 119551,202503,2097.03,-10485.17,-5242.59,+,-,-,Shareholder Returns,High Quality,-8388.14,10.0
119551,Fund 119551,202504,2128.54,-10642.72,-5321.36,+,-,-,Shareholder Returns,High Quality,-8514.18,10.0
119551,Fund 119551,202505,2153.14,-10765.7,-5382.85,+,-,-,Shareholder Returns,High Quality,-8612.56,10.0
119551,Fund 119551,202506,3160000.0,-15800000.0,-7900000.0,+,-,-,Shareholder Returns,High Quality,-12640000.0,10.0
119551,Fund 119551,202507,2164.33,-10821.67,-5410.84,+,-,-,Shareholder Returns,High Quality,-8657.34,10.0
119551,Fund 119551,202508,2160.59,-10802.97,-5401.49,+,-,-,Shareholder Returns,High Quality,-8642.38,10.0
119551,Fund 119551,202509,2174.79,-10873.97,-5436.99,+,-,-,Shareholder Returns,High Quality,-8699.18,10.0
119551,Fund 119551,202510,2193.54,-10967.68,-5483.84,+,-,-,Shareholder Returns,High Quality,-8774.14,10.0
119551,Fund 119551,202511,2205.23,-11026.15,-5513.08,+,-,-,Shareholder Returns,High Quality,-8820.92,10.0
119551,Fund 119551,202512,2206.42,-11032.12,-5516.06,+,-,-,Shareholder Returns,High Quality,-8825.7,10.0
119551,Fund 119551,202601,2203.81,-11019.03,-5509.51,+,-,-,Shareholder Returns,High Quality,-8815.22,10.0
119551,Fund 119551,202602,2220.52,-11102.61,-5551.31,+,-,-,Shareholder Returns,High Quality,-8882.09,10.0
119551,Fund 119551,202603,2080.23,-10401.16,-5200.58,+,-,-,Shareholder Returns,High Quality,-8320.93,10.0
119551,Fund 119551,202604,2091.41,-10457.06,-5228.53,+,-,-,Shareholder Returns,High Quality,-8365.65,10.0
119551,Fund 119551,202605,2093.14,-10465.7,-5232.85,+,-,-,Shareholder Returns,High Quality,-8372.56,10.0
119551,Fund 119551,202606,2120.82,-10604.1,-5302.05,+,-,-,Shareholder Returns,High Quality,-8483.28,10.0
120503,Fund 120503,201301,294.65,-1473.26,-736.63,+,-,-,Shareholder Returns,High Quality,-1178.61,10.0
120503,Fund 120503,201302,282.18,-1410.92,-705.46,+,-,-,Shareholder Returns,High Quality,-1128.74,10.0
120503,Fund 120503,201303,283.98,-1419.91,-709.96,+,-,-,Shareholder Returns,High Quality,-1135.93,10.0
120503,Fund 120503,201304,297.89,-1489.45,-744.73,+,-,-,Shareholder Returns,High Quality,-1191.56,10.0
120503,Fund 120503,201305,308.67,-1543.35,-771.68,+,-,-,Shareholder Returns,High Quality,-1234.68,10.0
120503,Fund 120503,201306,298.64,-1493.22,-746.61,+,-,-,Shareholder Returns,High Quality,-1194.58,10.0
120503,Fund 120503,201307,295.13,-1475.67,-737.84,+,-,-,Shareholder Returns,High Quality,-1180.54,10.0
120503,Fund 120503,201308,282.99,-1414.97,-707.49,+,-,-,Shareholder Returns,High Quality,-1131.98,10.0
120503,Fund 120503,201309,296.69,-1483.43,-741.72,+,-,-,Shareholder Returns,High Quality,-1186.74,10.0
120503,Fund 120503,201310,325.47,-1627.36,-813.68,+,-,-,Shareholder Returns,High Quality,-1301.89,10.0
120503,Fund 120503,201311,337.42,-1687.09,-843.54,+,-,-,Shareholder Returns,High Quality,-1349.67,10.0
120503,Fund 120503,201312,348.56,-1742.79,-871.4,+,-,-,Shareholder Returns,High Quality,-1394.23,10.0
120503,Fund 120503,201401,339.31,-1696.55,-848.28,+,-,-,Shareholder Returns,High Quality,-1357.24,10.0
120503,Fund 120503,201402,359.97,-1799.86,-899.93,+,-,-,Shareholder Returns,High Quality,-1439.89,10.0
120503,Fund 120503,201403,388.38,-1941.92,-970.96,+,-,-,Shareholder Returns,High Quality,-1553.54,10.0
120503,Fund 120503,201404,391.54,-1957.69,-978.84,+,-,-,Shareholder Returns,High Quality,-1566.15,10.0
120503,Fund 120503,201405,431.73,-2158.67,-1079.34,+,-,-,Shareholder Returns,High Quality,-1726.94,10.0
120503,Fund 120503,201406,468.1,-2340.51,-1170.26,+,-,-,Shareholder Returns,High Quality,-1872.41,10.0
120503,Fund 120503,201407,486.88,-2434.42,-1217.21,+,-,-,Shareholder Returns,High Quality,-1947.54,10.0
120503,Fund 120503,201408,512.85,-2564.27,-1282.14,+,-,-,Shareholder Returns,High Quality,-2051.42,10.0
120503,Fund 120503,201409,530.05,-2650.27,-1325.14,+,-,-,Shareholder Returns,High Quality,-2120.22,10.0
120503,Fund 120503,201410,554.15,-2770.75,-1385.38,+,-,-,Shareholder Returns,High Quality,-2216.6,10.0
120503,Fund 120503,201411,580.62,-2903.11,-1451.56,+,-,-,Shareholder Returns,High Quality,-2322.49,10.0
120503,Fund 120503,201412,588.55,-2942.76,-1471.38,+,-,-,Shareholder Returns,High Quality,-2354.21,10.0
120503,Fund 120503,201501,625.11,-3125.53,-1562.77,+,-,-,Shareholder Returns,High Quality,-2500.42,10.0
120503,Fund 120503,201502,632.2,-3161.0,-1580.5,+,-,-,Shareholder Returns,High Quality,-2528.8,10.0
120503,Fund 120503,201503,638.93,-3194.63,-1597.32,+,-,-,Shareholder Returns,High Quality,-2555.7,10.0
120503,Fund 120503,201504,617.93,-3089.66,-1544.83,+,-,-,Shareholder Returns,High Quality,-2471.73,10.0
120503,Fund 120503,201505,636.83,-3184.16,-1592.08,+,-,-,Shareholder Returns,High Quality,-2547.33,10.0
120503,Fund 120503,201506,633.01,-3165.04,-1582.52,+,-,-,Shareholder Returns,High Quality,-2532.03,10.0
120503,Fund 120503,201507,649.34,-3246.7,-1623.35,+,-,-,Shareholder Returns,High Quality,-2597.36,10.0
120503,Fund 120503,201508,635.81,-3179.04,-1589.52,+,-,-,Shareholder Returns,High Quality,-2543.23,10.0
120503,Fund 120503,201509,633.27,-3166.34,-1583.17,+,-,-,Shareholder Returns,High Quality,-2533.07,10.0
120503,Fund 120503,201510,640.27,-3201.37,-1600.69,+,-,-,Shareholder Returns,High Quality,-2561.1,10.0
120503,Fund 120503,201511,623.91,-3119.53,-1559.77,+,-,-,Shareholder Returns,High Quality,-2495.62,10.0
120503,Fund 120503,201512,634.85,-3174.24,-1587.12,+,-,-,Shareholder Returns,High Quality,-2539.39,10.0
120503,Fund 120503,201601,612.54,-3062.68,-1531.34,+,-,-,Shareholder Returns,High Quality,-2450.14,10.0
120503,Fund 120503,201602,562.61,-2813.03,-1406.52,+,-,-,Shareholder Returns,High Quality,-2250.42,10.0
120503,Fund 120503,201603,606.85,-3034.26,-1517.13,+,-,-,Shareholder Returns,High Quality,-2427.41,10.0
120503,Fund 120503,201604,619.05,-3095.25,-1547.62,+,-,-,Shareholder Returns,High Quality,-2476.2,10.0
120503,Fund 120503,201605,644.99,-3224.97,-1612.48,+,-,-,Shareholder Returns,High Quality,-2579.98,10.0
120503,Fund 120503,201606,656.63,-3283.16,-1641.58,+,-,-,Shareholder Returns,High Quality,-2626.53,10.0
120503,Fund 120503,201607,695.41,-3477.03,-1738.51,+,-,-,Shareholder Returns,High Quality,-2781.62,10.0
120503,Fund 120503,201608,697.34,-3486.69,-1743.35,+,-,-,Shareholder Returns,High Quality,-2789.35,10.0
120503,Fund 120503,201609,691.52,-3457.58,-1728.79,+,-,-,Shareholder Returns,High Quality,-2766.06,10.0
120503,Fund 120503,201610,705.48,-3527.42,-1763.71,+,-,-,Shareholder Returns,High Quality,-2821.94,10.0
120503,Fund 120503,201611,655.88,-3279.38,-1639.69,+,-,-,Shareholder Returns,High Quality,-2623.5,10.0
120503,Fund 120503,201612,637.42,-3187.09,-1593.55,+,-,-,Shareholder Returns,High Quality,-2549.67,10.0
120503,Fund 120503,201701,668.04,-3340.18,-1670.09,+,-,-,Shareholder Returns,High Quality,-2672.14,10.0
120503,Fund 120503,201702,690.6,-3453.0,-1726.5,+,-,-,Shareholder Returns,High Quality,-2762.4,10.0
120503,Fund 120503,201703,725.98,-3629.91,-1814.96,+,-,-,Shareholder Returns,High Quality,-2903.93,10.0
120503,Fund 120503,201704,748.27,-3741.36,-1870.68,+,-,-,Shareholder Returns,High Quality,-2993.09,10.0
120503,Fund 120503,201705,760.93,-3804.66,-1902.33,+,-,-,Shareholder Returns,High Quality,-3043.73,10.0
120503,Fund 120503,201706,771.91,-3859.57,-1929.79,+,-,-,Shareholder Returns,High Quality,-3087.66,10.0
120503,Fund 120503,201707,815.09,-4075.45,-2037.73,+,-,-,Shareholder Returns,High Quality,-3260.36,10.0
120503,Fund 120503,201708,809.68,-4048.39,-2024.2,+,-,-,Shareholder Returns,High Quality,-3238.71,10.0
120503,Fund 120503,201709,818.35,-4091.77,-2045.89,+,-,-,Shareholder Returns,High Quality,-3273.42,10.0
120503,Fund 120503,201710,843.92,-4219.59,-2109.8,+,-,-,Shareholder Returns,High Quality,-3375.67,10.0
120503,Fund 120503,201711,852.03,-4260.16,-2130.08,+,-,-,Shareholder Returns,High Quality,-3408.13,10.0
120503,Fund 120503,201712,885.95,-4429.77,-2214.88,+,-,-,Shareholder Returns,High Quality,-3543.82,10.0
120503,Fund 120503,201801,897.88,-4489.38,-2244.69,+,-,-,Shareholder Returns,High Quality,-3591.5,10.0
120503,Fund 120503,201802,872.43,-4362.16,-2181.08,+,-,-,Shareholder Returns,High Quality,-3489.73,10.0
120503,Fund 120503,201803,857.18,-4285.89,-2142.95,+,-,-,Shareholder Returns,High Quality,-3428.71,10.0
120503,Fund 120503,201804,927.17,-4635.85,-2317.93,+,-,-,Shareholder Returns,High Quality,-3708.68,10.0
120503,Fund 120503,201805,934.91,-4674.53,-2337.27,+,-,-,Shareholder Returns,High Quality,-3739.62,10.0
120503,Fund 120503,201806,916.34,-4581.72,-2290.86,+,-,-,Shareholder Returns,High Quality,-3665.38,10.0
120503,Fund 120503,201807,965.34,-4826.68,-2413.34,+,-,-,Shareholder Returns,High Quality,-3861.34,10.0
120503,Fund 120503,201808,990.83,-4954.14,-2477.07,+,-,-,Shareholder Returns,High Quality,-3963.31,10.0
120503,Fund 120503,201809,893.19,-4465.96,-2232.98,+,-,-,Shareholder Returns,High Quality,-3572.77,10.0
120503,Fund 120503,201810,857.06,-4285.28,-2142.64,+,-,-,Shareholder Returns,High Quality,-3428.22,10.0
120503,Fund 120503,201811,910.86,-4554.28,-2277.14,+,-,-,Shareholder Returns,High Quality,-3643.42,10.0
120503,Fund 120503,201812,918.97,-4594.87,-2297.44,+,-,-,Shareholder Returns,High Quality,-3675.9,10.0
120503,Fund 120503,201901,870.21,-4351.03,-2175.52,+,-,-,Shareholder Returns,High Quality,-3480.82,10.0
120503,Fund 120503,201902,888.79,-4443.96,-2221.98,+,-,-,Shareholder Returns,High Quality,-3555.17,10.0
120503,Fund 120503,201903,939.62,-4698.1,-2349.05,+,-,-,Shareholder Returns,High Quality,-3758.48,10.0
120503,Fund 120503,201904,954.46,-4772.29,-2386.14,+,-,-,Shareholder Returns,High Quality,-3817.83,10.0
120503,Fund 120503,201905,992.02,-4960.09,-2480.05,+,-,-,Shareholder Returns,High Quality,-3968.07,10.0
120503,Fund 120503,201906,987.51,-4937.56,-2468.78,+,-,-,Shareholder Returns,High Quality,-3950.05,10.0
120503,Fund 120503,201907,945.52,-4727.59,-2363.8,+,-,-,Shareholder Returns,High Quality,-3782.07,10.0
120503,Fund 120503,201908,953.69,-4768.46,-2384.23,+,-,-,Shareholder Returns,High Quality,-3814.77,10.0
120503,Fund 120503,201909,1011.31,-5056.55,-2528.28,+,-,-,Shareholder Returns,High Quality,-4045.24,10.0
120503,Fund 120503,201910,1063.91,-5319.53,-2659.77,+,-,-,Shareholder Returns,High Quality,-4255.62,10.0
120503,Fund 120503,201911,1050.4,-5252.02,-2626.01,+,-,-,Shareholder Returns,High Quality,-4201.62,10.0
120503,Fund 120503,201912,1064.71,-5323.57,-2661.79,+,-,-,Shareholder Returns,High Quality,-4258.86,10.0
120503,Fund 120503,202001,1086.78,-5433.88,-2716.94,+,-,-,Shareholder Returns,High Quality,-4347.1,10.0
120503,Fund 120503,202002,1057.81,-5289.07,-2644.54,+,-,-,Shareholder Returns,High Quality,-4231.26,10.0
120503,Fund 120503,202003,834.73,-4173.64,-2086.82,+,-,-,Shareholder Returns,High Quality,-3338.91,10.0
120503,Fund 120503,202004,924.81,-4624.03,-2312.01,+,-,-,Shareholder Returns,High Quality,-3699.22,10.0
120503,Fund 120503,202005,892.92,-4464.62,-2232.31,+,-,-,Shareholder Returns,High Quality,-3571.7,10.0
120503,Fund 120503,202006,940.8,-4703.99,-2352.0,+,-,-,Shareholder Returns,High Quality,-3763.19,10.0
120503,Fund 120503,202007,972.54,-4862.72,-2431.36,+,-,-,Shareholder Returns,High Quality,-3890.18,10.0
120503,Fund 120503,202008,1011.56,-5057.8,-2528.9,+,-,-,Shareholder Returns,High Quality,-4046.24,10.0
120503,Fund 120503,202009,1011.44,-5057.19,-2528.6,+,-,-,Shareholder Returns,High Quality,-4045.75,10.0
120503,Fund 120503,202010,1052.86,-5264.32,-2632.16,+,-,-,Shareholder Returns,High Quality,-4211.46,10.0
120503,Fund 120503,202011,1204.71,-6023.53,-3011.77,+,-,-,Shareholder Returns,High Quality,-4818.82,10.0
120503,Fund 120503,202012,1293.61,-6468.05,-3234.02,+,-,-,Shareholder Returns,High Quality,-5174.44,10.0
120503,Fund 120503,202101,1220.26,-6101.28,-3050.64,+,-,-,Shareholder Returns,High Quality,-4881.02,10.0
120503,Fund 120503,202102,1315.81,-6579.06,-3289.53,+,-,-,Shareholder Returns,High Quality,-5263.25,10.0
120503,Fund 120503,202103,1327.0,-6634.99,-3317.5,+,-,-,Shareholder Returns,High Quality,-5307.99,10.0
120503,Fund 120503,202104,1338.53,-6692.64,-3346.32,+,-,-,Shareholder Returns,High Quality,-5354.11,10.0
120503,Fund 120503,202105,1404.91,-7024.53,-3512.27,+,-,-,Shareholder Returns,High Quality,-5619.62,10.0
120503,Fund 120503,202106,1457.45,-7287.23,-3643.61,+,-,-,Shareholder Returns,High Quality,-5829.78,10.0
120503,Fund 120503,202107,1484.42,-7422.11,-3711.06,+,-,-,Shareholder Returns,High Quality,-5937.69,10.0
120503,Fund 120503,202108,1625.74,-8128.69,-4064.35,+,-,-,Shareholder Returns,High Quality,-6502.95,10.0
120503,Fund 120503,202109,1656.99,-8284.97,-4142.48,+,-,-,Shareholder Returns,High Quality,-6627.98,10.0
120503,Fund 120503,202110,1652.79,-8263.97,-4131.99,+,-,-,Shareholder Returns,High Quality,-6611.18,10.0
120503,Fund 120503,202111,1616.21,-8081.04,-4040.52,+,-,-,Shareholder Returns,High Quality,-6464.83,10.0
120503,Fund 120503,202112,1624.8,-8124.02,-4062.01,+,-,-,Shareholder Returns,High Quality,-6499.22,10.0
120503,Fund 120503,202201,1537.48,-7687.41,-3843.71,+,-,-,Shareholder Returns,High Quality,-6149.93,10.0
120503,Fund 120503,202202,1489.77,-7448.83,-3724.41,+,-,-,Shareholder Returns,High Quality,-5959.06,10.0
120503,Fund 120503,202203,1510.12,-7550.61,-3775.31,+,-,-,Shareholder Returns,High Quality,-6040.49,10.0
120503,Fund 120503,202204,1485.07,-7425.35,-3712.68,+,-,-,Shareholder Returns,High Quality,-5940.28,10.0
120503,Fund 120503,202205,1382.72,-6913.61,-3456.81,+,-,-,Shareholder Returns,High Quality,-5530.89,10.0
120503,Fund 120503,202206,1287.21,-6436.04,-3218.02,+,-,-,Shareholder Returns,High Quality,-5148.83,10.0
120503,Fund 120503,202207,1459.89,-7299.47,-3649.74,+,-,-,Shareholder Returns,High Quality,-5839.58,10.0
120503,Fund 120503,202208,1524.42,-7622.11,-3811.06,+,-,-,Shareholder Returns,High Quality,-6097.69,10.0
120503,Fund 120503,202209,1463.48,-7317.4,-3658.7,+,-,-,Shareholder Returns,High Quality,-5853.92,10.0
120503,Fund 120503,202210,1479.97,-7399.84,-3699.92,+,-,-,Shareholder Returns,High Quality,-5919.87,10.0
120503,Fund 120503,202211,1487.21,-7436.07,-3718.03,+,-,-,Shareholder Returns,High Quality,-5948.86,10.0
120503,Fund 120503,202212,1442.27,-7211.33,-3605.66,+,-,-,Shareholder Returns,High Quality,-5769.06,10.0
120503,Fund 120503,202301,1366.88,-6834.42,-3417.21,+,-,-,Shareholder Returns,High Quality,-5467.54,10.0
120503,Fund 120503,202302,1367.61,-6838.05,-3419.03,+,-,-,Shareholder Returns,High Quality,-5470.44,10.0
120503,Fund 120503,202303,1350.98,-6754.88,-3377.44,+,-,-,Shareholder Returns,High Quality,-5403.9,10.0
120503,Fund 120503,202304,1439.6,-7197.98,-3598.99,+,-,-,Shareholder Returns,High Quality,-5758.38,10.0
120503,Fund 120503,202305,1511.54,-7557.68,-3778.84,+,-,-,Shareholder Returns,High Quality,-6046.14,10.0
120503,Fund 120503,202306,1581.63,-7908.15,-3954.08,+,-,-,Shareholder Returns,High Quality,-6326.52,10.0
120503,Fund 120503,202307,1593.94,-7969.69,-3984.84,+,-,-,Shareholder Returns,High Quality,-6375.75,10.0
120503,Fund 120503,202308,1566.6,-7833.0,-3916.5,+,-,-,Shareholder Returns,High Quality,-6266.4,10.0
120503,Fund 120503,202309,1605.25,-8026.23,-4013.12,+,-,-,Shareholder Returns,High Quality,-6420.98,10.0
120503,Fund 120503,202310,1575.75,-7878.76,-3939.38,+,-,-,Shareholder Returns,High Quality,-6303.01,10.0
120503,Fund 120503,202311,1685.23,-8426.14,-4213.07,+,-,-,Shareholder Returns,High Quality,-6740.91,10.0
120503,Fund 120503,202312,1772.45,-8862.24,-4431.12,+,-,-,Shareholder Returns,High Quality,-7089.79,10.0
120503,Fund 120503,202401,1753.77,-8768.83,-4384.41,+,-,-,Shareholder Returns,High Quality,-7015.06,10.0
120503,Fund 120503,202402,1799.95,-8999.73,-4499.86,+,-,-,Shareholder Returns,High Quality,-7199.78,10.0
120503,Fund 120503,202403,1894.63,-9473.14,-4736.57,+,-,-,Shareholder Returns,High Quality,-7578.51,10.0
120503,Fund 120503,202404,1926.55,-9632.77,-4816.39,+,-,-,Shareholder Returns,High Quality,-7706.22,10.0
120503,Fund 120503,202405,1906.87,-9534.35,-4767.18,+,-,-,Shareholder Returns,High Quality,-7627.48,10.0
120503,Fund 120503,202406,2052.38,-10261.91,-5130.96,+,-,-,Shareholder Returns,High Quality,-8209.53,10.0
120503,Fund 120503,202407,2145.08,-10725.41,-5362.7,+,-,-,Shareholder Returns,High Quality,-8580.33,10.0
120503,Fund 120503,202408,2176.34,-10881.72,-5440.86,+,-,-,Shareholder Returns,High Quality,-8705.38,10.0
120503,Fund 120503,202409,2246.68,-11233.38,-5616.69,+,-,-,Shareholder Returns,High Quality,-8986.7,10.0
120503,Fund 120503,202410,2104.44,-10522.2,-5261.1,+,-,-,Shareholder Returns,High Quality,-8417.76,10.0
120503,Fund 120503,202411,2104.49,-10522.43,-5261.22,+,-,-,Shareholder Returns,High Quality,-8417.94,10.0
120503,Fund 120503,202412,2096.84,-10484.18,-5242.09,+,-,-,Shareholder Returns,High Quality,-8387.34,10.0
120503,Fund 120503,202501,1740000.0,-8700000.0,-4350000.0,+,-,-,Shareholder Returns,High Quality,-6960000.0,10.0
120503,Fund 120503,202502,1899.0,-9495.01,-4747.51,+,-,-,Shareholder Returns,High Quality,-7596.01,10.0
120503,Fund 120503,202503,2030.19,-10150.97,-5075.49,+,-,-,Shareholder Returns,High Quality,-8120.78,10.0
120503,Fund 120503,202504,2092.9,-10464.51,-5232.26,+,-,-,Shareholder Returns,High Quality,-8371.61,10.0
120503,Fund 120503,202505,2139.53,-10697.66,-5348.83,+,-,-,Shareholder Returns,High Quality,-8558.13,10.0
120503,Fund 120503,202506,2213.69,-11068.45,-5534.23,+,-,-,Shareholder Returns,High Quality,-8854.76,10.0
120503,Fund 120503,202507,2168.61,-10843.05,-5421.53,+,-,-,Shareholder Returns,High Quality,-8674.44,10.0
120503,Fund 120503,202508,2142.43,-10712.17,-5356.09,+,-,-,Shareholder Returns,High Quality,-8569.74,10.0
120503,Fund 120503,202509,2146.27,-10731.34,-5365.67,+,-,-,Shareholder Returns,High Quality,-8585.07,10.0
120503,Fund 120503,202510,2221.9,-11109.48,-5554.74,+,-,-,Shareholder Returns,High Quality,-8887.58,10.0
120503,Fund 120503,202511,2236.62,-11183.11,-5591.56,+,-,-,Shareholder Returns,High Quality,-8946.49,10.0
120503,Fund 120503,202512,2204.84,-11024.19,-5512.1,+,-,-,Shareholder Returns,High Quality,-8819.35,10.0
120503,Fund 120503,202601,2143.79,-10718.97,-5359.49,+,-,-,Shareholder Returns,High Quality,-8575.18,10.0
120503,Fund 120503,202602,2178.65,-10893.25,-5446.62,+,-,-,Shareholder Returns,High Quality,-8714.6,10.0
120503,Fund 120503,202603,1925.51,-9627.53,-4813.77,+,-,-,Shareholder Returns,High Quality,-7702.02,10.0
120503,Fund 120503,202604,2105.69,-10528.45,-5264.23,+,-,-,Shareholder Returns,High Quality,-8422.76,10.0
120503,Fund 120503,202605,2086.17,-10430.83,-5215.42,+,-,-,Shareholder Returns,High Quality,-8344.66,10.0
120503,Fund 120503,202606,2150.84,-10754.21,-5377.11,+,-,-,Shareholder Returns,High Quality,-8603.37,10.0
120841,Fund 120841,201301,613.53,-3067.63,-1533.82,+,-,-,Shareholder Returns,High Quality,-2454.1,10.0
120841,Fund 120841,201302,617.65,-3088.23,-1544.12,+,-,-,Shareholder Returns,High Quality,-2470.58,10.0
120841,Fund 120841,201303,620.37,-3101.85,-1550.93,+,-,-,Shareholder Returns,High Quality,-2481.48,10.0
120841,Fund 120841,201304,627.01,-3135.03,-1567.52,+,-,-,Shareholder Returns,High Quality,-2508.02,10.0
120841,Fund 120841,201305,632.09,-3160.46,-1580.23,+,-,-,Shareholder Returns,High Quality,-2528.37,10.0
120841,Fund 120841,201306,632.12,-3160.61,-1580.31,+,-,-,Shareholder Returns,High Quality,-2528.49,10.0
120841,Fund 120841,201307,629.26,-3146.3,-1573.15,+,-,-,Shareholder Returns,High Quality,-2517.04,10.0
120841,Fund 120841,201308,628.01,-3140.07,-1570.04,+,-,-,Shareholder Returns,High Quality,-2512.06,10.0
120841,Fund 120841,201309,638.6,-3193.01,-1596.51,+,-,-,Shareholder Returns,High Quality,-2554.41,10.0
120841,Fund 120841,201310,653.04,-3265.18,-1632.59,+,-,-,Shareholder Returns,High Quality,-2612.14,10.0
120841,Fund 120841,201311,655.07,-3275.37,-1637.69,+,-,-,Shareholder Returns,High Quality,-2620.3,10.0
120841,Fund 120841,201312,665.34,-3326.7,-1663.35,+,-,-,Shareholder Returns,High Quality,-2661.36,10.0
120841,Fund 120841,201401,660.35,-3301.76,-1650.88,+,-,-,Shareholder Returns,High Quality,-2641.41,10.0
120841,Fund 120841,201402,669.92,-3349.58,-1674.79,+,-,-,Shareholder Returns,High Quality,-2679.66,10.0
120841,Fund 120841,201403,687.43,-3437.16,-1718.58,+,-,-,Shareholder Returns,High Quality,-2749.73,10.0
120841,Fund 120841,201404,702.91,-3514.57,-1757.28,+,-,-,Shareholder Returns,High Quality,-2811.66,10.0
120841,Fund 120841,201405,716.16,-3580.8,-1790.4,+,-,-,Shareholder Returns,High Quality,-2864.64,10.0
120841,Fund 120841,201406,738.83,-3694.14,-1847.07,+,-,-,Shareholder Returns,High Quality,-2955.31,10.0
120841,Fund 120841,201407,745.82,-3729.12,-1864.56,+,-,-,Shareholder Returns,High Quality,-2983.3,10.0
120841,Fund 120841,201408,773.52,-3867.59,-1933.8,+,-,-,Shareholder Returns,High Quality,-3094.07,10.0
120841,Fund 120841,201409,797.37,-3986.83,-1993.41,+,-,-,Shareholder Returns,High Quality,-3189.46,10.0
120841,Fund 120841,201410,817.22,-4086.08,-2043.04,+,-,-,Shareholder Returns,High Quality,-3268.86,10.0
120841,Fund 120841,201411,831.9,-4159.49,-2079.75,+,-,-,Shareholder Returns,High Quality,-3327.59,10.0
120841,Fund 120841,201412,845.75,-4228.77,-2114.39,+,-,-,Shareholder Returns,High Quality,-3383.02,10.0
120841,Fund 120841,201501,867.68,-4338.38,-2169.19,+,-,-,Shareholder Returns,High Quality,-3470.7,10.0
120841,Fund 120841,201502,891.7,-4458.52,-2229.26,+,-,-,Shareholder Returns,High Quality,-3566.82,10.0
120841,Fund 120841,201503,916.86,-4584.32,-2292.16,+,-,-,Shareholder Returns,High Quality,-3667.46,10.0
120841,Fund 120841,201504,923.29,-4616.47,-2308.24,+,-,-,Shareholder Returns,High Quality,-3693.18,10.0
120841,Fund 120841,201505,945.62,-4728.12,-2364.06,+,-,-,Shareholder Returns,High Quality,-3782.5,10.0
120841,Fund 120841,201506,929.89,-4649.44,-2324.72,+,-,-,Shareholder Returns,High Quality,-3719.55,10.0
120841,Fund 120841,201507,945.3,-4726.48,-2363.24,+,-,-,Shareholder Returns,High Quality,-3781.18,10.0
120841,Fund 120841,201508,910.75,-4553.76,-2276.88,+,-,-,Shareholder Returns,High Quality,-3643.01,10.0
120841,Fund 120841,201509,887.33,-4436.65,-2218.33,+,-,-,Shareholder Returns,High Quality,-3549.32,10.0
120841,Fund 120841,201510,890.6,-4453.02,-2226.51,+,-,-,Shareholder Returns,High Quality,-3562.42,10.0
120841,Fund 120841,201511,897.7,-4488.51,-2244.26,+,-,-,Shareholder Returns,High Quality,-3590.81,10.0
120841,Fund 120841,201512,908.85,-4544.27,-2272.14,+,-,-,Shareholder Returns,High Quality,-3635.42,10.0
120841,Fund 120841,201601,890.48,-4452.4,-2226.2,+,-,-,Shareholder Returns,High Quality,-3561.92,10.0
120841,Fund 120841,201602,852.52,-4262.59,-2131.3,+,-,-,Shareholder Returns,High Quality,-3410.07,10.0
120841,Fund 120841,201603,899.12,-4495.62,-2247.81,+,-,-,Shareholder Returns,High Quality,-3596.5,10.0
120841,Fund 120841,201604,905.89,-4529.44,-2264.72,+,-,-,Shareholder Returns,High Quality,-3623.55,10.0
120841,Fund 120841,201605,915.81,-4579.05,-2289.53,+,-,-,Shareholder Returns,High Quality,-3663.24,10.0
120841,Fund 120841,201606,932.36,-4661.78,-2330.89,+,-,-,Shareholder Returns,High Quality,-3729.42,10.0
120841,Fund 120841,201607,921.68,-4608.38,-2304.19,+,-,-,Shareholder Returns,High Quality,-3686.7,10.0
120841,Fund 120841,201608,935.15,-4675.73,-2337.87,+,-,-,Shareholder Returns,High Quality,-3740.58,10.0
120841,Fund 120841,201609,921.03,-4605.15,-2302.58,+,-,-,Shareholder Returns,High Quality,-3684.12,10.0
120841,Fund 120841,201610,932.77,-4663.86,-2331.93,+,-,-,Shareholder Returns,High Quality,-3731.09,10.0
120841,Fund 120841,201611,894.34,-4471.68,-2235.84,+,-,-,Shareholder Returns,High Quality,-3577.34,10.0
120841,Fund 120841,201612,885.43,-4427.16,-2213.58,+,-,-,Shareholder Returns,High Quality,-3541.73,10.0
120841,Fund 120841,201701,906.8,-4534.01,-2267.01,+,-,-,Shareholder Returns,High Quality,-3627.21,10.0
120841,Fund 120841,201702,933.6,-4667.98,-2333.99,+,-,-,Shareholder Returns,High Quality,-3734.38,10.0
120841,Fund 120841,201703,969.48,-4847.38,-2423.69,+,-,-,Shareholder Returns,High Quality,-3877.9,10.0
